STUDENT ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,COURSE ID,GRADE,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,"Marital status;Application mode;Application order;Course;""Daytime/evening attendance	"";Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target",Interest,Aptitude,SoftSkills,Logic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9991;0;1;139.0;1;1;1;4;10;140.7;0;0;0;1;1;0;25;0;0;5;13;1;10.0;0;0;5;8;2;11.333333333333334;0;12.4;0.5;1.79;Dropout,5,8.028109348245005,8.849267468449666,5.87366779457486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9130;1;1;132.0;1;19;38;9;9;130.4;1;0;0;1;1;0;18;0;0;6;6;6;13.5;0;0;6;9;5;13.2;0;8.9;1.4;3.51;Graduate,2,9.609201469288246,5.770204016905583,2.0097403279123958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;6;9070;1;6;119.0;1;1;1;9;9;123.2;1;0;0;1;1;0;22;0;0;6;6;6;14.166666666666666;0;0;6;8;6;13.625;0;10.8;1.4;1.74;Graduate,5,5.359350788521182,2.2114761011069337,7.900741269632747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9670;1;1;133.1;1;19;19;3;9;118.0;0;0;0;1;1;0;27;0;0;6;7;6;14.0;0;0;6;7;6;14.714285714285714;0;8.9;1.4;3.51;Graduate,3,4.884956326599053,2.691197526380104,7.837029887609752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9003;1;19;133.1;1;4;1;2;4;120.0;0;0;0;1;1;0;25;0;0;3;4;0;0.0;0;0;3;5;0;0.0;0;16.2;0.3;-0.92;Dropout,5,4.018871998907301,8.03133088936246,1.126071490393118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;4;9119;1;1;129.0;1;34;36;0;5;118.9;1;0;0;1;1;0;18;0;0;5;9;3;11.666666666666666;0;0;5;10;3;11.333333333333334;4;7.6;2.6;0.32;Dropout,4,1.5369104284420454,0.4414556208745546,9.120644528763892
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9085;1;1;128.0;1;38;19;8;8;117.2;0;0;0;1;1;0;20;0;0;5;7;5;14.6;1;0;5;5;5;14.2;0;12.7;3.7;-1.7;Graduate,1,5.726072328820225,9.9209218702882,1.9462964720322462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9003;1;1;120.0;1;3;4;2;2;120.0;0;0;0;1;1;0;27;0;0;6;10;5;13.0;0;0;6;13;5;11.5;0;16.2;0.3;-0.92;Graduate,5,2.7701252432597876,1.3035167971479178,6.129773415893603
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;8014;0;1;130.0;1;1;1;9;9;118.1;0;0;0;1;1;0;20;0;0;6;7;6;12.166666666666666;0;0;6;9;6;12.0;0;7.6;2.6;0.32;Graduate,5,9.213075122129755,7.960685253969374,9.85633620087704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9147;1;1;130.0;1;38;37;9;9;124.8;1;0;0;1;1;0;22;0;0;5;9;0;0.0;0;0;5;5;1;12.0;0;7.6;2.6;0.32;Dropout,1,5.8319080427709755,3.9477531677168285,8.823965347663638
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;6;9119;1;1;111.0;1;19;3;5;10;106.5;1;0;0;1;1;0;19;0;0;5;10;3;10.5;0;0;5;11;3;10.8;0;12.4;0.5;1.79;Dropout,4,5.928401805081101,4.922161832874669,9.56563928561169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;6;9147;1;1;121.0;1;3;19;4;5;116.8;0;0;0;1;1;0;20;0;0;5;14;3;12.4;0;0;5;8;5;10.833333333333334;0;13.9;-0.3;0.79;Enrolled,2,3.5492466087701002,8.806505774645778,3.425987712181194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;4;171;1;1;117.0;1;19;12;9;10;109.3;0;0;0;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate,5,0.5198935197770749,4.129111895892132,1.0557564221946336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9085;1;9;133.1;1;1;1;4;4;120.0;1;0;0;0;1;0;29;0;0;5;12;0;0.0;4;0;5;8;0;0.0;1;9.4;-0.8;-3.12;Dropout,1,0.3174376537298862,5.374937536732345,1.883468732894501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9500;1;1;149.0;1;3;1;9;9;137.5;0;0;0;1;1;0;19;0;0;8;8;7;13.828571428571427;0;0;8;8;7;13.828571428571427;0;12.7;3.7;-1.7;Graduate,3,4.233351441531975,0.4929966240916994,5.004948950766138
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;2;9991;0;1;172.0;1;19;37;9;8;150.0;1;0;0;1;0;1;28;0;0;5;7;5;10.6;0;0;5;6;5;10.2;0;9.4;-0.8;-3.12;Enrolled,1,0.8456537809723785,0.023474738674531537,7.932296782733221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;1;1;9238;1;1;134.0;1;37;37;5;5;120.4;0;0;0;1;0;0;20;0;0;6;7;6;11.5;0;0;6;6;6;11.666666666666666;0;7.6;2.6;0.32;Graduate,3,6.068469555401391,2.447998730017259,1.5015364418387522
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;4;9070;1;1;136.0;1;37;37;9;8;136.7;1;0;0;1;0;0;20;0;0;6;6;4;13.5;0;0;6;8;6;13.625;0;10.8;1.4;1.74;Graduate,4,8.809730056396575,6.805830929187673,6.597315322607571
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;8014;0;1;133.1;1;34;5;0;1;118.5;1;0;0;1;0;0;31;0;0;6;12;0;0.0;0;0;6;0;0;0.0;0;7.6;2.6;0.32;Dropout,2,8.829148165187222,1.212648933591367,3.235776040395119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;5;9500;1;1;141.0;1;12;1;5;5;133.0;1;0;0;1;0;0;18;0;0;7;8;7;12.5375;0;0;8;9;7;12.614285714285714;0;13.9;-0.3;0.79;Graduate,1,6.590454101322324,1.1376195880454942,3.412020723921535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9670;1;1;141.0;1;1;19;8;7;128.8;1;0;0;1;0;0;19;0;0;6;6;6;14.833333333333334;0;0;6;8;6;13.285714285714286;0;8.9;1.4;3.51;Enrolled,6,2.1123183147293103,4.109606080359033,6.619177301579263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9147;1;1;148.0;1;37;38;9;8;133.0;1;0;0;1;0;0;18;0;0;5;10;4;12.0;0;0;5;9;4;12.8;0;13.9;-0.3;0.79;Graduate,5,8.629968313588721,6.478370386082265,4.669994195332202
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9254;1;1;102.0;1;37;37;7;7;102.0;0;0;0;1;0;0;19;0;0;6;8;5;11.8;0;0;6;8;5;11.6;0;10.8;1.4;1.74;Graduate,4,8.860934353132082,7.120719922479305,8.12033293025994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9147;1;1;143.0;1;1;19;3;3;133.9;0;0;0;1;0;1;18;0;0;5;5;5;15.0;0;0;5;5;5;15.2;0;12.7;3.7;-1.7;Graduate,1,1.966535849529587,1.7845067409837478,1.5591850966282705
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9085;1;1;120.0;1;38;19;90;90;127.0;0;0;0;1;0;0;19;0;0;5;7;3;12.0;0;0;5;7;5;13.2;0;7.6;2.6;0.32;Graduate,5,7.374260857706773,0.7958814737204245,7.8994826976703845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9773;1;1;121.0;1;38;38;9;8;120.4;1;0;0;1;0;1;18;0;0;6;6;6;12.833333333333334;0;0;6;7;6;12.285714285714286;0;15.5;2.8;-4.06;Graduate,1,2.8651954892712297,9.403970339455443,0.6423524805742087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;3;9254;1;1;122.0;1;37;37;9;3;124.5;1;0;0;1;0;0;19;0;0;6;12;6;11.666666666666666;0;0;6;14;3;12.0;0;7.6;2.6;0.32;Graduate,3,8.026403123529297,2.606663825621017,1.94053880245605
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;4;9556;1;1;122.0;1;37;1;5;4;123.9;0;0;0;1;0;0;19;0;0;7;9;7;12.1625;0;0;8;8;8;13.825;0;13.9;-0.3;0.79;Graduate,1,9.972378999036026,8.533464976087238,6.5614971450316535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9670;1;1;123.0;1;19;1;9;3;117.8;1;0;0;1;0;0;18;0;0;6;6;6;13.833333333333334;0;0;6;11;6;14.555555555555555;0;10.8;1.4;1.74;Graduate,6,0.30026005329392813,8.634914504628183,8.549256565110712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;133.0;1;3;19;2;8;126.7;0;0;0;1;0;0;19;0;0;7;12;4;12.45;0;0;7;11;5;11.7;0;16.2;0.3;-0.92;Enrolled,1,8.973658657909318,7.725225917625444,2.5267962773934904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9670;1;39;110.0;1;37;1;9;4;110.0;0;0;0;1;0;1;20;0;2;6;9;6;12.125;0;2;6;7;6;13.571428571428571;0;11.1;0.6;2.02;Graduate,1,6.226305335986581,1.6883360665257008,3.271916058289129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9670;1;1;155.0;1;1;19;4;8;134.7;1;0;0;1;0;0;20;0;0;6;8;5;13.4;0;0;6;10;4;13.0;0;12.7;3.7;-1.7;Enrolled,6,9.733826191648213,8.218014592542003,5.3712074828673995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9003;1;1;119.0;1;37;37;4;6;113.2;0;0;1;1;0;0;20;0;0;6;8;6;13.333333333333334;0;0;6;8;5;14.0;0;11.1;0.6;2.02;Enrolled,4,4.650095175264276,7.692505592415867,2.1157280648930232
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9991;0;3;120.0;1;37;37;9;9;141.0;0;0;0;1;0;0;29;0;10;15;15;11;11.454545454545457;0;9;13;16;11;11.545454545454543;0;10.8;1.4;1.74;Dropout,1,8.473879305713737,5.967229901062171,8.111562615875057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9853;1;1;133.1;1;38;12;7;0;111.5;0;0;0;0;0;1;20;0;0;6;10;4;12.0;0;0;6;14;3;10.0;0;7.6;2.6;0.32;Dropout,6,0.6239406859827723,3.3720203516895273,7.7363664500576075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4;39;1;9853;1;1;143.0;1;37;1;9;10;140.0;0;0;1;0;0;0;31;0;0;7;8;6;12.666666666666666;0;0;7;9;5;12.6;0;8.9;1.4;3.51;Dropout,5,3.352790500782957,2.625086042665441,1.4529171196578161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9670;1;1;149.0;1;19;37;7;4;134.3;0;1;0;1;0;0;20;0;0;6;7;6;12.666666666666666;0;0;6;9;6;13.77777777777778;0;10.8;1.4;1.74;Graduate,3,0.6701653775120997,1.2188921208035897,4.638297318166321
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9003;1;1;133.0;1;38;37;9;9;125.3;1;0;0;1;0;0;21;0;12;18;22;18;11.88888888888889;1;11;13;13;13;11.461538461538462;0;15.5;2.8;-4.06;Graduate,3,9.753431334790704,5.097570669008714,7.748277666546214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;7;1;9130;1;3;140.0;1;19;38;9;9;140.0;1;0;0;1;0;0;23;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;Dropout,1,8.169739072718368,5.852608755098466,3.373295311034148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;5;9070;1;1;122.0;1;19;38;5;7;119.6;0;0;1;0;0;0;21;0;0;6;6;4;13.0;0;0;6;8;4;11.6;0;10.8;1.4;1.74;Dropout,4,8.525474212459706,3.5933899051578724,6.331068227177317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;7;1;9500;1;40;170.0;1;1;1;9;4;170.0;0;0;0;1;0;0;24;0;4;7;7;7;16.885714285714283;0;3;8;9;8;15.744444444444444;0;16.2;0.3;-0.92;Graduate,4,9.379652314338943,4.7535906768086855,0.5021312145757273
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;8014;0;1;120.0;1;1;1;4;4;150.5;0;0;0;1;0;0;27;0;0;6;6;6;12.5;0;1;6;6;6;12.333333333333334;0;15.5;2.8;-4.06;Graduate,5,0.8510348611978535,3.635144573692667,6.08688760529318
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;143.0;1;1;37;3;8;128.0;0;0;0;1;0;1;18;0;0;7;9;7;13.055555555555555;0;0;8;8;8;15.8125;0;13.9;-0.3;0.79;Graduate,1,3.8559759251333334,6.410060573207012,1.52652980000607
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;3;171;1;1;115.0;1;9;1;6;6;108.7;1;0;0;0;0;0;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Dropout,3,0.7103488904400213,9.012592077965634,8.305833251144513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9130;1;1;123.0;1;19;3;3;2;121.6;1;0;1;1;0;1;19;0;0;5;7;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout,4,2.107931015500286,1.6392026204694488,3.554494635804785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;6;9500;1;1;131.0;1;38;19;7;7;125.3;1;0;0;1;0;1;19;0;0;8;8;7;12.355714285714283;0;0;8;8;7;12.355714285714283;0;10.8;1.4;1.74;Graduate,1,2.293657770376724,3.8140880990312342,2.815538627281957
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9085;1;1;127.0;1;19;38;194;193;117.6;0;0;0;1;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;Dropout,4,4.691072110475787,1.4086860395086132,8.40888976711485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;3;9500;1;1;126.0;1;38;37;6;5;124.3;1;0;0;1;0;1;18;0;0;7;8;5;11.98;0;0;7;8;5;11.98;0;7.6;2.6;0.32;Enrolled,6,2.685621674536426,6.2494377040783196,0.5014402307181021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9853;1;1;112.0;1;37;37;191;182;106.1;1;0;1;1;0;1;20;0;0;7;7;7;13.857142857142858;0;0;7;8;7;12.571428571428571;0;8.9;1.4;3.51;Graduate,4,1.009781068177611,7.288705094885958,3.966087993343448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;1;1;8014;0;1;150.0;1;1;37;4;7;139.9;1;0;0;1;0;0;24;0;0;6;9;5;13.0;0;0;6;6;6;14.166666666666666;0;9.4;-0.8;-3.12;Graduate,3,1.674910890941077,9.31912732597456,3.700035405750314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9070;1;1;116.0;1;1;1;1;1;110.8;1;0;0;1;0;0;20;0;0;6;6;6;12.833333333333334;0;0;6;10;6;11.166666666666666;0;12.4;0.5;1.79;Graduate,2,1.4727556355209093,2.788719262609649,2.8480037424955085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;3;9147;1;1;118.0;1;1;19;5;7;118.0;0;0;0;1;0;0;20;0;0;5;11;4;11.0;0;0;5;7;5;13.2;0;12.4;0.5;1.79;Enrolled,5,9.730767979122984,9.502112058654301,9.11754332001477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;130.0;1;19;37;9;9;117.8;1;0;0;1;0;1;19;0;0;8;8;7;12.357142857142858;0;0;8;8;7;12.357142857142858;0;12.7;3.7;-1.7;Graduate,5,7.592925069184736,0.632626718206748,7.509283935167223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;6;9500;1;1;144.0;1;1;37;9;9;127.5;1;0;0;1;0;1;18;0;0;8;8;7;13.857142857142858;0;0;8;8;7;13.857142857142858;0;12.7;3.7;-1.7;Graduate,3,9.67761465269562,6.0301386336458815,0.6392316419193877
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9238;1;3;105.0;1;37;37;7;8;129.7;1;0;0;1;0;1;20;0;0;6;6;6;12.333333333333334;0;0;6;6;6;10.666666666666666;0;9.4;-0.8;-3.12;Graduate,4,4.397404865079086,0.5713271934332997,7.146874494349541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9500;1;1;143.0;1;37;37;9;8;130.6;1;0;0;1;0;0;20;0;0;7;8;7;12.847142857142858;0;0;8;10;8;13.788888888888888;0;16.2;0.3;-0.92;Graduate,1,2.783684816626566,8.937741877619448,5.2729913312879395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9500;1;1;137.0;1;19;37;4;7;126.3;1;0;0;1;0;1;19;0;0;7;9;6;12.339999999999998;0;0;8;9;8;13.01875;0;11.1;0.6;2.02;Graduate,4,7.982931972091867,5.298090570700541,9.008678944015792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9085;1;39;140.0;1;3;1;2;3;140.0;1;0;0;1;0;0;19;0;0;6;10;5;12.666666666666666;0;0;6;19;4;11.75;0;12.4;0.5;1.79;Enrolled,3,3.262539180411468,6.693483507627961,3.1294561734835846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9773;1;1;133.1;1;3;19;4;5;105.0;1;0;0;1;0;0;20;0;0;6;6;6;13.833333333333334;0;0;6;6;6;12.5;0;12.7;3.7;-1.7;Graduate,5,2.9938337370534827,8.315739259104525,5.741619996095829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9147;1;1;116.0;1;1;38;4;3;114.6;1;0;0;1;0;0;19;0;0;5;15;2;10.75;0;0;5;11;2;10.0;0;13.9;-0.3;0.79;Dropout,4,2.325059922078312,1.5031062248396876,5.007552747409861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;5;9853;1;1;117.0;1;38;38;9;7;114.6;1;0;0;1;0;0;19;0;0;6;11;4;13.25;0;0;6;10;4;10.25;0;9.4;-0.8;-3.12;Dropout,5,1.2967897822423535,0.38591561938133845,4.8956090622760575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9500;1;1;137.0;1;38;37;7;5;131.0;1;0;0;1;0;1;18;0;0;8;8;8;13.73125;0;0;8;8;8;13.73125;0;9.4;-0.8;-3.12;Graduate,1,2.5646306101676597,8.788811459128521,4.561053995172126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;4;9070;1;1;116.0;1;38;37;9;9;109.0;0;0;0;1;0;1;23;0;0;6;6;6;13.333333333333334;0;0;6;8;3;12.666666666666666;0;11.1;0.6;2.02;Dropout,5,3.553197484738877,3.149332274589325,2.0562947553228126
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9853;1;1;133.1;1;19;19;9;8;132.0;1;0;0;1;0;0;21;0;0;6;8;5;12.0;0;0;6;9;5;10.8;0;12.7;3.7;-1.7;Dropout,5,6.739942081457304,1.2897890792716526,7.5570992249239275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;8014;0;39;130.0;1;37;38;6;6;130.0;1;0;0;1;0;0;23;0;5;9;10;9;10.88888888888889;0;3;8;10;6;11.333333333333334;0;11.1;0.6;2.02;Graduate,2,0.6256484221945158,4.684612370870865,4.513360327392887
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;3;9500;1;1;106.0;1;19;37;9;7;109.5;1;0;0;1;0;0;19;0;0;7;8;7;13.025;0;0;8;9;8;13.811111111111112;0;13.9;-0.3;0.79;Graduate,2,2.1050693966534295,5.983060756960188,9.585162750026058
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9773;1;1;125.0;1;1;38;5;6;115.9;1;0;0;1;0;0;18;0;0;6;6;6;13.0;0;0;6;6;6;14.166666666666666;0;12.4;0.5;1.79;Graduate,6,8.090236402916764,0.30970603422510123,2.608084271927763
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9773;1;1;134.0;1;19;37;9;9;131.6;1;1;0;1;0;0;19;0;0;6;10;5;11.8;0;0;6;10;5;12.0;0;10.8;1.4;1.74;Graduate,2,1.4692192358377076,2.7489565825708775,6.827438396270411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9500;1;1;133.1;1;19;37;9;9;120.0;0;0;0;1;0;1;25;0;0;8;8;7;12.042857142857144;0;0;8;8;7;12.042857142857144;0;12.7;3.7;-1.7;Graduate,5,3.4264514652252154,0.3279987427689601,9.407170796391085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9853;1;1;117.0;1;1;38;4;9;109.7;1;0;0;1;0;0;19;0;0;6;9;5;12.2;0;0;6;10;4;13.0;0;9.4;-0.8;-3.12;Enrolled,3,8.6465892185814,4.20335389195499,6.634583230160925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;136.0;1;1;19;5;7;136.4;0;0;0;1;0;1;19;0;0;7;8;7;12.8375;0;0;8;8;8;15.5;0;13.9;-0.3;0.79;Graduate,5,1.5492531114344266,8.951000290662442,8.712729076173947
